,year,first-author,last-author,journal/conference,title,number-of-authors,paper-url,DBLP-url
411,2013,Moritz Tenorth,Michael Beetz,IJCAI,"The RoboEarth Language - Representing and Exchanging Knowledge about Actions, Objects, and Environments (Extended Abstract).",4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6536,https://dblp.org/rec/conf/ijcai/TenorthPLB13
412,2013,Sylvie Thiébaux,John K. Slaney,IJCAI,Planning with MIP for Supply Restoration in Power Distribution Systems.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6863,https://dblp.org/rec/conf/ijcai/ThiebauxCHS13
413,2013,Michaël Thomazo,Michaël Thomazo,IJCAI,Compact Rewritings for Existential Rules.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6826,https://dblp.org/rec/conf/ijcai/Thomazo13
414,2013,Michaël Thomazo,Michaël Thomazo,IJCAI,Ontology Based Query Answering with Existential Rules.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6784,https://dblp.org/rec/conf/ijcai/Thomazo13a
415,2013,David Tolpin,Erez Karpas,IJCAI,Toward Rational Deployment of Multiple Heuristics in A.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6651,https://dblp.org/rec/conf/ijcai/TolpinBSFK13
416,2013,Long Tran-Thanh,Nicholas R. Jennings,IJCAI,An Efficient Vector-Based Representation for Coalitional Games.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6520,https://dblp.org/rec/conf/ijcai/Tran-ThanhNRRJ13
417,2013,Ngoc Cuong Truong,Sarvapali D. Ramchurn,IJCAI,Forecasting Multi-Appliance Usage for Smart Home Energy Management.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6847,https://dblp.org/rec/conf/ijcai/TruongMTCR13
418,2013,Paolo Turrini,Paolo Turrini,IJCAI,Endogenous Boolean Games.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6249,https://dblp.org/rec/conf/ijcai/Turrini13
419,2013,Nikolaos Tziortziotis,Konstantinos Blekas,IJCAI,Linear Bayesian Reinforcement Learning.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6713,https://dblp.org/rec/conf/ijcai/TziortziotisDB13
420,2013,Stavros Vassos,Fabio Patrizi,IJCAI,A Classification of First-Order Progressable Action Theories in Situation Calculus.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6646,https://dblp.org/rec/conf/ijcai/VassosP13
421,2013,Ben Zion Vatashsky,Koby Crammer,IJCAI,Multi Class Learning with Individual Sparsity.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6952,https://dblp.org/rec/conf/ijcai/VatashskyC13
422,2013,Simon Vernhes,Vincent Vidal 0001,IJCAI,Problem Splitting Using Heuristic Search in Landmark Orderings.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6906,https://dblp.org/rec/conf/ijcai/VernhesIV13
423,2013,Daniel Villatoro,Daniel Villatoro,IJCAI,Social Norms for Self-Policing Multi-agent Systems and Virtual Societies.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6645,https://dblp.org/rec/conf/ijcai/Villatoro13
424,2013,Yanjing Wang 0001,Guillaume Aucher,IJCAI,An Alternative Axiomatization of DEL and Its Applications.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6802,https://dblp.org/rec/conf/ijcai/WangA13
425,2013,Yi Nicholas Wang,Thomas Ågotnes,IJCAI,Multi-Agent Subset Space Logic.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6549,https://dblp.org/rec/conf/ijcai/WangA13a
426,2013,Yali Wang,Brahim Chaib-draa,IJCAI,A KNN Based Kalman Filter Gaussian Process Regression.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6718,https://dblp.org/rec/conf/ijcai/WangC13
427,2013,Hao Wang 0014,Wu-Jun Li,IJCAI,Collaborative Topic Regression with Social Regularization for Tag Recommendation.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/7006,https://dblp.org/rec/conf/ijcai/WangCL13
428,2013,Minlue Wang,Richard Dearden,IJCAI,Run-Time Improvement of Point-Based POMDP Policies.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6959,https://dblp.org/rec/conf/ijcai/WangD13
429,2013,Yanjing Wang 0001,Jie Fan 0001,IJCAI,"Knowing That, Knowing What, and Public Communication - Public Announcement Logic with Kv Operators.",2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6742,https://dblp.org/rec/conf/ijcai/WangF13
430,2013,Hua Wang 0007,Chris H. Q. Ding,IJCAI,Protein Function Prediction via Laplacian Network Partitioning Incorporating Function Category Correlations.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6968,https://dblp.org/rec/conf/ijcai/WangHD13
431,2013,Fang Wang 0008,Yi Li 0025,IJCAI,Learning Visual Symbols for Parsing Human Poses in Images.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6853,https://dblp.org/rec/conf/ijcai/WangL13
432,2013,Hao Wang 0014,Wu-Jun Li,IJCAI,Online Egocentric Models for Citation Networks.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6994,https://dblp.org/rec/conf/ijcai/WangL13a
433,2013,Zuoguan Wang,Qiang Ji,IJCAI,Deep Feature Learning Using Target Priors with Applications in ECoG Signal Decoding for BCI.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6680,https://dblp.org/rec/conf/ijcai/WangLSJ13
434,2013,Zhichun Wang,Jie Tang 0001,IJCAI,Boosting Cross-Lingual Knowledge Linking via Concept Annotation.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6606,https://dblp.org/rec/conf/ijcai/WangLT13
435,2013,Shusen Wang,Zhihua Zhang,IJCAI,Nonconvex Relaxation Approaches to Robust Matrix Recovery.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6541,https://dblp.org/rec/conf/ijcai/WangLZ13
436,2013,Can Wang 0004,Longbing Cao,IJCAI,Coupled Attribute Analysis on Numerical Data.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6868,https://dblp.org/rec/conf/ijcai/WangSC13
437,2013,Huan Wang,John Wright 0001,IJCAI,Exact Recovery of Sparse-Used Dictionaries.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6553,https://dblp.org/rec/conf/ijcai/WangSW13
438,2013,Yisong Wang,Mingyi Zhang 0002,IJCAI,Forgetting for Answer Set Programs Revisited.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6807,https://dblp.org/rec/conf/ijcai/WangWZ13
439,2013,Jing Wang 0021,Xindong Wu 0001,IJCAI,Online Group Feature Selection.,6,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6765,https://dblp.org/rec/conf/ijcai/WangZHCWW13
440,2013,Ziyu Wang 0001,Nando de Freitas,IJCAI,Bayesian Optimization in High Dimensions via Random Embeddings.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6971,https://dblp.org/rec/conf/ijcai/WangZHMF13
441,2013,Mathijs Michiel de Weerdt,Nicholas R. Jennings,IJCAI,Intention-Aware Routing to Minimise Delays at Electric Vehicle Charging Stations.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6790,https://dblp.org/rec/conf/ijcai/WeerdtGSRJ13
442,2013,Paul Weng,Bruno Zanuttini,IJCAI,Interactive Value Iteration for Markov Decision Processes with Unknown Rewards.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6899,https://dblp.org/rec/conf/ijcai/WengZ13
443,2013,Matthias Westphal,Bernhard Nebel,IJCAI,Transition Constraints - A Study on the Computational Complexity of Qualitative Change.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6788,https://dblp.org/rec/conf/ijcai/WestphalHWN13
444,2013,Michel Wilson,Bob Huisman,IJCAI,Flexibility and Decoupling in the Simple Temporal Problem.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6942,https://dblp.org/rec/conf/ijcai/WilsonKWH13
445,2013,XiaoJian Wu,Shlomo Zilberstein,IJCAI,Parameter Learning for Latent Network Diffusion.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6843,https://dblp.org/rec/conf/ijcai/WuKSZ13
446,2013,Junjie Wu 0002,Jie Cao 0001,IJCAI,A Theoretic Framework of K-Means-Based Consensus Clustering.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6543,https://dblp.org/rec/conf/ijcai/WuLXC13
447,2013,Feng Wu 0001,Nicholas R. Jennings,IJCAI,Monte-Carlo Expectation Maximization for Decentralized POMDPs.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6789,https://dblp.org/rec/conf/ijcai/WuZJ13
448,2013,Jian-Sheng Wu,Jian-Huang Lai,IJCAI,Euler Clustering.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6617,https://dblp.org/rec/conf/ijcai/WuZL13
449,2013,Jian-Sheng Wu,Jian-Huang Lai,IJCAI,Preface.,0,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/7325,https://dblp.org/rec/conf/ijcai/X13
450,2013,Jian-Sheng Wu,Jian-Huang Lai,IJCAI,2013 Conference Organization.,0,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/7326,https://dblp.org/rec/conf/ijcai/X13a
451,2013,Jian-Sheng Wu,Jian-Huang Lai,IJCAI,Program Committee.,0,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/7327,https://dblp.org/rec/conf/ijcai/X13b
452,2013,Jian-Sheng Wu,Jian-Huang Lai,IJCAI,Organizers and Sponsors.,0,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/7328,https://dblp.org/rec/conf/ijcai/X13c
453,2013,Jian-Sheng Wu,Jian-Huang Lai,IJCAI,Awards and Distinguished Papers.,0,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/7329,https://dblp.org/rec/conf/ijcai/X13d
454,2013,Jian-Sheng Wu,Jian-Huang Lai,IJCAI,IJCAI Organization.,0,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/7330,https://dblp.org/rec/conf/ijcai/X13e
455,2013,Jian-Sheng Wu,Jian-Huang Lai,IJCAI,Past IJCAI Conferences.,0,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/7331,https://dblp.org/rec/conf/ijcai/X13f
456,2013,Rui Xia,Chengqing Zong,IJCAI,Instance Selection and Instance Weighting for Cross-Domain Sentiment Classification via PU Learning.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6557,https://dblp.org/rec/conf/ijcai/XiaHLYZ13
457,2013,Biao Xiang,Yu Yang 0001,IJCAI,PageRank with Priors - An Influence Propagation Perspective.,6,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6736,https://dblp.org/rec/conf/ijcai/XiangLCXZY13
458,2013,Yusheng Xie,Alok N. Choudhary,IJCAI,Detecting and Tracking Disease Outbreaks by Mining Social Media Data.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6560,https://dblp.org/rec/conf/ijcai/XieCC13
459,2013,Zhipeng Xie,Weidong Yang,IJCAI,A Probabilistic Approach to Latent Cluster Analysis.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6566,https://dblp.org/rec/conf/ijcai/XieDDHY13
460,2013,Pengtao Xie,Eric P. Xing,IJCAI,Multi-Modal Distance Metric Learning.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6743,https://dblp.org/rec/conf/ijcai/XieX13
461,2013,Deyi Xiong,Qun Liu,IJCAI,Modeling Lexical Cohesion for Document-Level Machine Translation.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6210,https://dblp.org/rec/conf/ijcai/XiongBZLL13
462,2013,Bin Xu 0005,Deng Cai 0001,IJCAI,Harmonious Hashing.,6,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6586,https://dblp.org/rec/conf/ijcai/XuBLCHC13
463,2013,Jun-Ming Xu 0002,Xiaojin Zhu 0001,IJCAI,Socioscope - Spatio-Temporal Signal Recovery from Social Media (Extended Abstract).,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6746,https://dblp.org/rec/conf/ijcai/XuBNZ13
464,2013,Bei Xu,Hai Zhuge,IJCAI,A Text Scanning Mechanism Simulating Human Reading Process.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6548,https://dblp.org/rec/conf/ijcai/XuZ13
465,2013,Nitin Yadav,Nitin Yadav,IJCAI,Behavior Composition Optimization.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6760,https://dblp.org/rec/conf/ijcai/Yadav13
466,2013,Nitin Yadav,Sebastian Sardiña,IJCAI,Supremal Realizability of Behaviors with Uncontrollable Exogenous Events.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6859,https://dblp.org/rec/conf/ijcai/YadavFGS13
467,2013,Nitin Yadav,Sebastian Sardiña,IJCAI,Using Strategic Logics to Reason about Agent Programs.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6783,https://dblp.org/rec/conf/ijcai/YadavS13
468,2013,Makoto Yamada,Hiroshi Sawada,IJCAI,Change-Point Detection with Feature Selection in High-Dimensional Time-Series Data.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6534,https://dblp.org/rec/conf/ijcai/YamadaKNS13
469,2013,Rui Yan,Xiaoming Li,IJCAI,"i, Poet - Automatic Chinese Poetry Composition through a Generative Summarization Framework under Constrained Optimization.",6,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6772,https://dblp.org/rec/conf/ijcai/YanJLLLL13
470,2013,Junchi Yan,Weishan Dong,IJCAI,Towards Effective Prioritizing Water Pipe Replacement and Rehabilitation.,7,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6223,https://dblp.org/rec/conf/ijcai/YanWZHTZD13
471,2013,Hiroki Yanagisawa,Takayuki Osogami,IJCAI,Improved Integer Programming Approaches for Chance-Constrained Stochastic Programming.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6751,https://dblp.org/rec/conf/ijcai/YanagisawaO13
472,2013,Pei Yang 0001,Wei Gao 0001,IJCAI,Multi-View Discriminant Transfer Learning.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6545,https://dblp.org/rec/conf/ijcai/YangG13
473,2013,Qiang Yang 0010,Yingbiao Ling,IJCAI,Smart Hashing Update for Fast Response.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6603,https://dblp.org/rec/conf/ijcai/YangHZL13
474,2013,Rong Yang,Fernando Ordóñez,IJCAI,Scaling-up Security Games with Boundedly Rational Adversaries - A Cutting-plane Approach.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6550,https://dblp.org/rec/conf/ijcai/YangJTO13
475,2013,Shu-Jun Yang,Zhi-Hua Zhou,IJCAI,Multi-Instance Multi-Label Learning with Weak Label.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6741,https://dblp.org/rec/conf/ijcai/YangJZ13
476,2013,Eunho Yang,Pradeep Ravikumar,IJCAI,On Robust Estimation of High Dimensional Generalized Linear Models.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6828,https://dblp.org/rec/conf/ijcai/YangTR13
477,2013,Hao Yang,Jianxin Wu,IJCAI,Reduced Heteroscedasticity Linear Regression for Nyström Approximation.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6492,https://dblp.org/rec/conf/ijcai/YangW13
478,2013,Muyun Yang,Tiejun Zhao,IJCAI,Fusion of Word and Letter Based Metrics for Automatic MT Evaluation.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6794,https://dblp.org/rec/conf/ijcai/YangZLZ13
479,2013,Majid Yazdani,Andrei Popescu-Belis,IJCAI,Computing Text Semantic Relatedness Using the Contents and Links of a Hypertext Encyclopedia - Extended Abstract.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6816,https://dblp.org/rec/conf/ijcai/YazdaniP13
480,2013,William Yeoh 0001,Shlomo Zilberstein,IJCAI,Automated Generation of Interaction Graphs for Value-Factored Dec-POMDPs.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6517,https://dblp.org/rec/conf/ijcai/YeohKZ13
481,2013,James Everett Young,Ehud Sharlin,IJCAI,User-Centered Programming by Demonstration - Stylistic Elements of Behavior.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6539,https://dblp.org/rec/conf/ijcai/YoungIIS13
482,2013,Lan Yu,Edith Elkind,IJCAI,Multiwinner Elections Under Preferences That Are Single-Peaked on a Tree.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6777,https://dblp.org/rec/conf/ijcai/YuCE13
483,2013,Han Yu 0001,Victor R. Lesser,IJCAI,A Reputation Management Approach for Resource Constrained Trustee Agents.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6186,https://dblp.org/rec/conf/ijcai/YuMALL13
484,2013,Jia Yuan Yu,Evdokia Nikolova,IJCAI,Sample Complexity of Risk-Averse Bandit-Arm Selection.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6194,https://dblp.org/rec/conf/ijcai/YuN13
485,2013,Guo-Xian Yu,Zili Zhang,IJCAI,Protein Function Prediction by Integrating Multiple Kernels.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6662,https://dblp.org/rec/conf/ijcai/YuRDZZ13
486,2013,Peng Yu,Brian Charles Williams,IJCAI,Continuously Relaxing Over-Constrained Conditional Temporal Problems through Generalized Conflict Learning and Resolution.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6668,https://dblp.org/rec/conf/ijcai/YuW13
487,2013,Quan Yu,Yongmei Liu 0001,IJCAI,Multi-Agent Epistemic Explanatory Diagnosis via Reasoning about Actions.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6631,https://dblp.org/rec/conf/ijcai/YuWL13
488,2013,Yang Yu 0001,Zhi-Hua Zhou,IJCAI,On the Approximation Ability of Evolutionary Optimization with Application to Minimum Set Cover - Extended Abstract.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6519,https://dblp.org/rec/conf/ijcai/YuYZ13
489,2013,Mo Yu,Yalong Bai,IJCAI,Learning Domain Differences Automatically for Dependency Parsing Adaptation.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6702,https://dblp.org/rec/conf/ijcai/YuZB13
490,2013,Jure Zabkar,Janez Demsar,IJCAI,Learning Qualitative Models from Numerical Data - Extended abstract.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6630,https://dblp.org/rec/conf/ijcai/ZabkarMBD13
491,2013,Zahra Zamani,Leliane Nunes de Barros,IJCAI,Robust Optimization for Hybrid MDPs with State-Dependent Noise.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/7005,https://dblp.org/rec/conf/ijcai/ZamaniSDB13
492,2013,Benjamin Zarrieß,Anni-Yasmin Turhan,IJCAI,Most Specific Generalizations w.r.t. General EL-TBoxes.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6709,https://dblp.org/rec/conf/ijcai/ZarriessT13
493,2013,Erik Peter Zawadzki,Geoffrey J. Gordon,IJCAI,A Generalization of SAT and #SAT for Robust Policy Evaluation.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6838,https://dblp.org/rec/conf/ijcai/ZawadzkiPG13
494,2013,Deming Zhai,Wen Gao 0001,IJCAI,Parametric Local Multimodal Hashing for Cross-View Similarity Search.,6,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6728,https://dblp.org/rec/conf/ijcai/ZhaiCZLCG13
495,2013,Yue Zhang 0004,Yue Zhang 0004,IJCAI,Partial-Tree Linearization - Generalized Word Ordering for Text Synthesis.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6314,https://dblp.org/rec/conf/ijcai/Zhang13
496,2013,Wei Zhang 0056,Jianyong Wang 0001,IJCAI,Integrating Semantic Relatedness and Words' Intrinsic Features for Keyword Extraction.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6498,https://dblp.org/rec/conf/ijcai/ZhangFW13
497,2013,Tongtao Zhang,Gang Hua 0001,IJCAI,Semi-Supervised Learning with Manifold Fitted Graphs.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6998,https://dblp.org/rec/conf/ijcai/ZhangJLTH13
498,2013,Jing Zhang 0001,Juanzi Li,IJCAI,Social Influence Locality for Modeling Retweeting Behaviors.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6740,https://dblp.org/rec/conf/ijcai/ZhangLTCL13
499,2013,Tao Zhang,Jun Zhao 0001,IJCAI,Cross Lingual Entity Linking with Bilingual Topic Model.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6268,https://dblp.org/rec/conf/ijcai/ZhangLZ13
500,2013,Wangsheng Zhang,Shijian Li,IJCAI,Online Community Detection for Large Complex Networks.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6930,https://dblp.org/rec/conf/ijcai/ZhangPWL13
501,2013,Jiemi Zhang,Jianke Zhu,IJCAI,Bilevel Visual Words Coding for Image Classification.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6588,https://dblp.org/rec/conf/ijcai/ZhangWCZ13
502,2013,Yuejie Zhang,Jianping Fan 0001,IJCAI,Automatic Name-Face Alignment to Enable Cross-Media News Retrieval.,6,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6676,https://dblp.org/rec/conf/ijcai/ZhangWLJXF13
503,2013,Yu Zhang 0006,Dit-Yan Yeung,IJCAI,Learning High-Order Task Relationships in Multi-Task Learning.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6774,https://dblp.org/rec/conf/ijcai/ZhangY13
504,2013,Debing Zhang,Xiaofei He 0001,IJCAI,A Unified Approximate Nearest Neighbor Search Scheme by Combining Data Structure and Hashing.,6,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6542,https://dblp.org/rec/conf/ijcai/ZhangYHJCH13
505,2013,Heng Zhang 0006,Yan Zhang 0003,IJCAI,First-Order Expressibility and Boundedness of Disjunctive Logic Programs.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6531,https://dblp.org/rec/conf/ijcai/ZhangZ13
506,2013,Jingyi Zhang,Hai Zhao,IJCAI,Improving Function Word Alignment with Frequency and Syntactic Information.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6512,https://dblp.org/rec/conf/ijcai/ZhangZ13a
507,2013,Wei Zhang 0016,Xiangyang Xue,IJCAI,Multi-View Embedding Learning for Incompletely Labeled Data.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6981,https://dblp.org/rec/conf/ijcai/ZhangZGX13
508,2013,Ke Zhang,Xiangyang Xue,IJCAI,Sparse Reconstruction for Weakly Supervised Semantic Segmentation.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6990,https://dblp.org/rec/conf/ijcai/ZhangZZX13
