,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
249,2011,Qi Guo 0001,"Institute of Computing Technology, Chinese Academy of Sciences, China",Zhiwei Xu,nan,IJCAI,Effective and Efficient Microprocessor Design Space Exploration Using Unlabeled Design Configurations.,6,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-281,https://dblp.org/rec/conf/ijcai/GuoCCZHX11
250,2011,Yuhong Guo,nan,Suicheng Gu,nan,IJCAI,Multi-Label Classification Using Conditional Dependency Networks.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-220,https://dblp.org/rec/conf/ijcai/GuoG11
251,2011,Patricia Gutierrez,nan,Pedro Meseguer,nan,IJCAI,Distributed Constraint Optimization Problems Related with Soft Arc Consistency.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-478,https://dblp.org/rec/conf/ijcai/GutierrezM11
252,2011,Patricia Gutierrez,nan,William Yeoh 0001,"Washington University in St. Louis, USA",IJCAI,Generalizing ADOPT and BnB-ADOPT.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-100,https://dblp.org/rec/conf/ijcai/GutierrezMY11
253,2011,Thomas Guyet,"IRISA, Rennes, France",Rene Quiniou,nan,IJCAI,Extracting Temporal Patterns from Interval-Based Sequences.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-221,https://dblp.org/rec/conf/ijcai/GuyetQ11
254,2011,Yasaman Haghpanah,nan,Yasaman Haghpanah,nan,IJCAI,A Trust and Reputation Model for Supply Chain Management.,1,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-479,https://dblp.org/rec/conf/ijcai/Haghpanah11
255,2011,Torsten Hahmann,University of Maine,Michael Grüninger,"University of Toronto, Canada",IJCAI,Multidimensional Mereotopology with Betweenness.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-157,https://dblp.org/rec/conf/ijcai/HahmannG11
256,2011,Kiana Hajebi,nan,Hong Zhang 0013,"University of Alberta, Department of Computing Science, Edmonton, AB, Canada",IJCAI,Fast Approximate Nearest-Neighbor Search with k-Nearest Neighbor Graph.,4,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-222,https://dblp.org/rec/conf/ijcai/HajebiASZ11
257,2011,Harry Halpin,"INRIA, Paris, France",Victor Lavrenko,nan,IJCAI,Relevance Feedback between Web Search and the Semantic Web.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-375,https://dblp.org/rec/conf/ijcai/HalpinL11
258,2011,Marc Hanheide,"University of Lincoln, UK",Hendrik Zender,nan,IJCAI,Exploiting Probabilistic Knowledge under Uncertain Sensing for Efficient Robot Behaviour.,9,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-407,https://dblp.org/rec/conf/ijcai/HanheideGDHWPAGZ11
